,VP1,VP0
747,135637605.76215696,127550404.41574925
748,70839760.4172165,66616039.40263374
749,4888100.151130564,4596654.05916019
750,-8314839.123893054,-7819078.543484221
751,85764379.27851884,80650798.86932695
752,326719448.3753314,307239261.0928178
753,6363284.230108736,5983882.363612004
754,190586082.09522822,179222655.18226862
755,39124490.73247969,36791748.036593035
756,54129682.72779497,50902276.57758275
757,11010982.102766206,10354467.791809484
758,185565367.78323662,174501293.89494678
759,56848287.14632418,53458788.03383694
760,-23564761.904309817,-22159746.140949287
761,-17299647.51158424,-16268180.376331277
762,351808371.798879,330832292.7675342
763,47181519.534623146,44368387.83591822
764,85340702.31914014,80252383.05236576
765,98365671.71795438,92500756.98219393
